human_action,agent_action,ee_pos_x_prev,ee_pos_y_prev,ee_vel_x_prev,ee_vel_y_prev,ee_pos_x_next,ee_pos_y_next,ee_vel_x_next,ee_vel_y_next,cmd_acc_human,cmd_acc_agent
0.000000000000000000e+00,1.000000000000000000e+00,-1.844830416201424517e-01,1.720039260885773413e-01,-8.086158217722612916e-04,-2.894889059092585688e-05,-1.815413489208469733e-01,1.720086991558975598e-01,3.487165501040645488e-02,-2.122691483090660745e-04,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-1.815413489208469733e-01,1.720086991558975598e-01,3.487165501040645488e-02,-2.122691483090660745e-04,-1.765951256227163979e-01,1.720012954785732628e-01,5.762927948492133079e-03,1.818466767238252179e-04,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-1.765951256227163979e-01,1.720012954785732628e-01,5.762927948492133079e-03,1.818466767238252179e-04,-1.794050092176685540e-01,1.719689505908975902e-01,-3.475852771267966268e-02,-3.273251952024509924e-04,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.794050092176685540e-01,1.719689505908975902e-01,-3.475852771267966268e-02,-3.273251952024509924e-04,-1.873790041866835177e-01,1.719683564071361470e-01,-3.962969904073294913e-02,-7.194336870987535527e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.873790041866835177e-01,1.719683564071361470e-01,-3.962969904073294913e-02,-7.194336870987535527e-04,-1.953790044515376634e-01,1.719027741112225949e-01,-4.163105720334882298e-02,3.757756187167986196e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-1.953790044515376634e-01,1.719027741112225949e-01,-4.163105720334882298e-02,3.757756187167986196e-04,-2.004037489824384566e-01,1.719149863180317872e-01,-5.919096727453794678e-03,-1.121041457772616061e-05,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-2.004037489824384566e-01,1.719149863180317872e-01,-5.919096727453794678e-03,-1.121041457772616061e-05,-2.002736153854625667e-01,1.719223669385976372e-01,1.307861055398233663e-02,-3.829293092872821953e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-2.002736153854625667e-01,1.719223669385976372e-01,1.307861055398233663e-02,-3.829293092872821953e-03,-1.969613080599081356e-01,1.719262607789275865e-01,3.623547702189262171e-02,-3.071341247624707850e-04,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-1.969613080599081356e-01,1.719262607789275865e-01,3.623547702189262171e-02,-3.071341247624707850e-04,-1.916658504646173156e-01,1.719163844448970413e-01,7.158889389344808875e-03,-3.024635629008700071e-04,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-1.916658504646173156e-01,1.719163844448970413e-01,7.158889389344808875e-03,-3.024635629008700071e-04,-1.941458585060518161e-01,1.718823655802802219e-01,-3.231833135233713739e-02,-1.614621878200032772e-04,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.941458585060518161e-01,1.718823655802802219e-01,-3.231833135233713739e-02,-1.614621878200032772e-04,-2.018350648052402163e-01,1.718752865507580385e-01,-3.893689229586783096e-02,3.603593129838022699e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-2.018350648052402163e-01,1.718752865507580385e-01,-3.893689229586783096e-02,3.603593129838022699e-04,-2.065446124171929632e-01,1.718766202114006270e-01,-3.924588226762813076e-03,-1.174880982187580480e-04,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-2.065446124171929632e-01,1.718766202114006270e-01,-3.924588226762813076e-03,-1.174880982187580480e-04,-2.060958393981398018e-01,1.718713643639531996e-01,-6.406139934312053003e-03,2.091457600708841735e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-2.060958393981398018e-01,1.718713643639531996e-01,-6.406139934312053003e-03,2.091457600708841735e-03,-2.024398836870738849e-01,1.718680378598348157e-01,3.840900710992100481e-02,-1.258864195108499345e-04,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-2.024398836870738849e-01,1.718680378598348157e-01,3.840900710992100481e-02,-1.258864195108499345e-04,-1.968131699652761468e-01,1.718844388222867670e-01,6.832122757088648218e-03,-1.506297507611838496e-04,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.968131699652761468e-01,1.718844388222867670e-01,6.832122757088648218e-03,-1.506297507611838496e-04,-1.931650085581740339e-01,1.718763403534793177e-01,3.901803610221789287e-02,-5.598279514397814984e-04,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.931650085581740339e-01,1.718763403534793177e-01,3.901803610221789287e-02,-5.598279514397814984e-04,-1.816315171701184394e-01,1.718234247420022953e-01,7.638874420435022572e-02,-6.277328072439437683e-04,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.816315171701184394e-01,1.718234247420022953e-01,7.638874420435022572e-02,-6.277328072439437683e-04,-1.720063400907458906e-01,1.717521149867443642e-01,-2.021536783755342303e-03,-7.354745680828132792e-04,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.720063400907458906e-01,1.717521149867443642e-01,-2.021536783755342303e-03,-7.354745680828132792e-04,-1.720937705407221130e-01,1.717592378464724290e-01,-2.687288138489159726e-04,6.938198634444167471e-05,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.720937705407221130e-01,1.717592378464724290e-01,-2.687288138489159726e-04,6.938198634444167471e-05,-1.721233920811348073e-01,1.717799095057395420e-01,-1.772267690371769644e-05,2.419237899076321908e-07,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.000000000000000000e+00,-1.721233920811348073e-01,1.717799095057395420e-01,-1.772267690371769644e-05,2.419237899076321908e-07,-1.750796204731481787e-01,1.717273933247235596e-01,-3.543226581133937514e-02,1.222336872937209796e-03,2.000000000000000042e-02,-2.000000000000000111e-01
1.000000000000000056e-01,1.000000000000000000e+00,-1.750796204731481787e-01,1.717273933247235596e-01,-3.543226581133937514e-02,1.222336872937209796e-03,-1.800651720633876240e-01,1.739833516450461359e-01,-6.098503864167246352e-03,2.103912650428949385e-02,2.000000000000000042e-02,2.000000000000000111e-01
1.000000000000000056e-01,2.000000000000000000e+00,-1.800651720633876240e-01,1.739833516450461359e-01,-6.098503864167246352e-03,2.103912650428949385e-02,-1.827671512531189868e-01,1.805950942702317097e-01,-3.133583773579123183e-02,4.232419187374668323e-02,2.000000000000000042e-02,-2.000000000000000111e-01
1.000000000000000056e-01,1.000000000000000000e+00,-1.827671512531189868e-01,1.805950942702317097e-01,-3.133583773579123183e-02,4.232419187374668323e-02,-1.873831458683395401e-01,1.911305869014809644e-01,-4.386141383851837987e-03,6.313278824350467000e-02,2.000000000000000042e-02,2.000000000000000111e-01
1.000000000000000056e-01,2.000000000000000000e+00,-1.873831458683395401e-01,1.911305869014809644e-01,-4.386141383851837987e-03,6.313278824350467000e-02,-1.899454000419237287e-01,2.056158729079768654e-01,-3.150225637523174776e-02,8.323518059478303421e-02,2.000000000000000042e-02,-2.000000000000000111e-01
-1.000000000000000056e-01,1.000000000000000000e+00,-1.899454000419237287e-01,2.056158729079768654e-01,-3.150225637523174776e-02,8.323518059478303421e-02,-1.943936169113702483e-01,2.241052457019641342e-01,-1.850015519605526133e-03,9.673589041413488410e-02,-2.000000000000000042e-02,2.000000000000000111e-01
-1.000000000000000056e-01,2.000000000000000000e+00,-1.943936169113702483e-01,2.241052457019641342e-01,-1.850015519605526133e-03,9.673589041413488410e-02,-1.969316973828342809e-01,2.414436581342550292e-01,-3.194206822107822225e-02,7.623008213229412466e-02,-2.000000000000000042e-02,-2.000000000000000111e-01
-1.000000000000000056e-01,2.000000000000000000e+00,-1.969316973828342809e-01,2.414436581342550292e-01,-3.194206822107822225e-02,7.623008213229412466e-02,-2.080162049538903379e-01,2.551864004448578527e-01,-7.609606645365335487e-02,5.446741621445084364e-02,-2.000000000000000042e-02,-2.000000000000000111e-01
-1.000000000000000056e-01,0.000000000000000000e+00,-2.080162049538903379e-01,2.551864004448578527e-01,-7.609606645365335487e-02,5.446741621445084364e-02,-2.238293770519029779e-01,2.642231169246909706e-01,-8.034610125256788637e-02,3.551635945231965824e-02,-2.000000000000000042e-02,0.000000000000000000e+00
-1.000000000000000056e-01,1.000000000000000000e+00,-2.238293770519029779e-01,2.642231169246909706e-01,-8.034610125256788637e-02,3.551635945231965824e-02,-2.368712958568650606e-01,2.692762299606988319e-01,-4.689332737285712566e-02,1.649106848224649730e-02,-2.000000000000000042e-02,2.000000000000000111e-01
-1.000000000000000056e-01,2.000000000000000000e+00,-2.368712958568650606e-01,2.692762299606988319e-01,-4.689332737285712566e-02,1.649106848224649730e-02,-2.479401628890705034e-01,2.703607303638705384e-01,-7.425257103271658277e-02,-5.027314989739607720e-03,-2.000000000000000042e-02,-2.000000000000000111e-01
1.000000000000000056e-01,0.000000000000000000e+00,-2.479401628890705034e-01,2.703607303638705384e-01,-7.425257103271658277e-02,-5.027314989739607720e-03,-2.638099672051477107e-01,2.673907055672991029e-01,-7.977870190527093508e-02,-2.535350736255771037e-02,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,0.000000000000000000e+00,-2.638099672051477107e-01,2.673907055672991029e-01,-7.977870190527093508e-02,-2.535350736255771037e-02,-2.798546606550856852e-01,2.639741975838129084e-01,-7.955471900104728322e-02,-7.638763891679081069e-03,2.000000000000000042e-02,0.000000000000000000e+00
