human_action,agent_action,ee_pos_x_prev,ee_pos_y_prev,ee_vel_x_prev,ee_vel_y_prev,ee_pos_x_next,ee_pos_y_next,ee_vel_x_next,ee_vel_y_next,cmd_acc_human,cmd_acc_agent
0.000000000000000000e+00,2.000000000000000000e+00,-1.894991541514920441e-01,1.700265870744953889e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.926024809946344507e-01,1.700353842907506019e-01,-3.621066187570964184e-02,7.106634764938179766e-04,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.926024809946344507e-01,1.700353842907506019e-01,-3.621066187570964184e-02,7.106634764938179766e-04,-2.006771129538547638e-01,1.699949374013650927e-01,-3.935512857915875878e-02,2.174974613890559572e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.006771129538547638e-01,1.699949374013650927e-01,-3.935512857915875878e-02,2.174974613890559572e-04,-2.089989146260391728e-01,1.699918407816679300e-01,-4.181435541846996451e-02,-2.575777791824078759e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-2.089989146260391728e-01,1.699918407816679300e-01,-4.181435541846996451e-02,-2.575777791824078759e-04,-2.138714901695800974e-01,1.700238423009895750e-01,-2.827541845424797265e-03,6.340245068183261983e-04,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-2.138714901695800974e-01,1.700238423009895750e-01,-2.827541845424797265e-03,6.340245068183261983e-04,-2.169409946723931670e-01,1.699850554094584909e-01,-3.670732021084916613e-02,7.664968838364944175e-04,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-2.169409946723931670e-01,1.699850554094584909e-01,-3.670732021084916613e-02,7.664968838364944175e-04,-2.224295757378220717e-01,1.700124914618619809e-01,-6.681930982312429303e-03,5.804039223334170588e-04,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-2.224295757378220717e-01,1.700124914618619809e-01,-6.681930982312429303e-03,5.804039223334170588e-04,-2.258703440116399119e-01,1.699797208154890382e-01,-3.603115867878451534e-02,-1.660267754056633533e-03,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-2.258703440116399119e-01,1.699797208154890382e-01,-3.603115867878451534e-02,-1.660267754056633533e-03,-2.342226420016544630e-01,1.699693961536246911e-01,-4.219253444760618504e-02,-1.248255611847231064e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-2.342226420016544630e-01,1.699693961536246911e-01,-4.219253444760618504e-02,-1.248255611847231064e-04,-2.394082123049498245e-01,1.700085455380495325e-01,-5.419278088161892312e-03,-6.573085478101925016e-04,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-2.394082123049498245e-01,1.700085455380495325e-01,-5.419278088161892312e-03,-6.573085478101925016e-04,-2.425662865353567232e-01,1.699828571406331590e-01,-3.492587662242405133e-02,-1.226775362862609579e-03,0.000000000000000000e+00,-2.000000000000000111e-01
