human_action,agent_action,ee_pos_x_prev,ee_pos_y_prev,ee_vel_x_prev,ee_vel_y_prev,ee_pos_x_next,ee_pos_y_next,ee_vel_x_next,ee_vel_y_next,cmd_acc_human,cmd_acc_agent
0.000000000000000000e+00,0.000000000000000000e+00,-1.893030914016483324e-01,1.702726278905309365e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.893030914016483324e-01,1.702726278905309365e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,-1.893030914016483324e-01,1.702726278905309365e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.931415366912483111e-01,1.702726278905309365e-01,-3.839999999999999664e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-1.931415366912483111e-01,1.702726278905309365e-01,-3.839999999999999664e-02,0.000000000000000000e+00,-2.049831176256482757e-01,1.702726278905309365e-01,-7.839999999999999747e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-2.049831176256482757e-01,1.702726278905309365e-01,-7.839999999999999747e-02,0.000000000000000000e+00,-2.258255108160482638e-01,1.702726278905309365e-01,-1.200000000000001066e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-2.258255108160482638e-01,1.702726278905309365e-01,-1.200000000000001066e-01,0.000000000000000000e+00,-2.500924907840483269e-01,1.702726278905309365e-01,-1.216000000000001108e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.500924907840483269e-01,1.702726278905309365e-01,-1.216000000000001108e-01,0.000000000000000000e+00,-2.744220928064484699e-01,1.702726278905309365e-01,-1.216000000000001108e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.744220928064484699e-01,1.702726278905309365e-01,-1.216000000000001108e-01,0.000000000000000000e+00,-2.997128276736485408e-01,1.702726278905309365e-01,-1.216000000000001108e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.997128276736485408e-01,1.702726278905309365e-01,-1.216000000000001108e-01,0.000000000000000000e+00,-3.250086649984485487e-01,1.702726278905309365e-01,-1.216000000000001108e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-3.250086649984485487e-01,1.702726278905309365e-01,-1.216000000000001108e-01,0.000000000000000000e+00,-3.454907333088485522e-01,1.702726278905309365e-01,-8.320000000000001006e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-3.454907333088485522e-01,1.702726278905309365e-01,-8.320000000000001006e-02,0.000000000000000000e+00,-3.583091392576485124e-01,1.702726278905309365e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
